date,rank,song,artist,last-week,peak-rank,weeks-on-board
11/4/2000,43,Higher,Creed,39,7,53
11/4/2000,44,Go On,George Strait,40,40,11
11/4/2000,45,I Just Wanna Love U (Give It 2 Me),JAY-Z,58,45,2
11/4/2000,46,Just Another Day In Paradise,Phil Vassar,53,46,6
11/4/2000,47,Breathe,Faith Hill,48,2,53
11/4/2000,48,Absolutely (Story Of A Girl),Nine Days,41,6,27
11/4/2000,49,Desert Rose,Sting Featuring Cheb Mami,42,17,26
11/4/2000,50,Without You,Dixie Chicks,56,50,5
10/28/2000,1,Come On Over Baby (All I Want Is You),Christina Aguilera,1,1,13
10/28/2000,2,Music,Madonna,2,1,12
10/28/2000,3,With Arms Wide Open,Creed,3,3,25
10/28/2000,4,Kryptonite,3 Doors Down,4,4,30
10/28/2000,5,Most Girls,P!nk,5,5,12
10/28/2000,6,Jumpin' Jumpin',Destiny's Child,7,3,25
10/28/2000,7,Give Me Just One Night (Una Noche),98 Degrees,6,2,11
10/28/2000,8,Bag Lady,Erykah Badu,9,6,11
10/28/2000,9,Incomplete,Sisqo,10,1,19
10/28/2000,10,Gotta Tell You,Samantha Mumba,20,10,8
10/28/2000,11,This I Promise You,'N Sync,15,11,5
10/28/2000,12,(Hot S**t) Country Grammar,Nelly,12,7,27
10/28/2000,13,Shake Ya Ass,Mystikal,14,13,12
10/28/2000,14,Liar,Profyle,16,14,7
10/28/2000,15,Independent Women Part I,Destiny's Child,23,15,6
10/28/2000,16,The Way You Love Me,Faith Hill,18,16,26
10/28/2000,17,Case Of The Ex (Whatcha Gonna Do),Mya,17,17,11
10/28/2000,18,Wonderful,Everclear,11,11,17
10/28/2000,19,Bent,matchbox twenty,13,1,27
10/28/2000,20,Doesn't Really Matter,Janet,8,1,20
10/28/2000,21,She Bangs,Ricky Martin,21,21,4
10/28/2000,22,Between Me And You,Ja Rule Featuring Christina Milian,22,22,7
10/28/2000,23,No More,Ruff Endz,19,5,18
10/28/2000,24,Shape Of My Heart,Backstreet Boys,25,24,3
10/28/2000,25,I Need You,LeAnn Rimes,24,11,23
10/28/2000,26,You're A God,Vertical Horizon,28,26,10
10/28/2000,27,Bounce With Me,Lil Bow Wow Featuring Xscape,27,20,11
10/28/2000,28,Don't Think I'm Not,Kandi,26,24,13
10/28/2000,29,Pinch Me,Barenaked Ladies,33,29,8
10/28/2000,30,Faded,SoulDecision Featuring Thrust,31,22,17
10/28/2000,31,Dance With Me,Debelah Morgan,37,31,14
10/28/2000,32,I Wish,R. Kelly,34,32,5
10/28/2000,33,Best Of Intentions,Travis Tritt,38,33,11
10/28/2000,34,It's My Life,Bon Jovi,35,33,12
10/28/2000,35,The Little Girl,John Michael Montgomery,41,35,8
10/28/2000,36,Back Here,BBMak,30,13,27
10/28/2000,37,He Wasn't Man Enough,Toni Braxton,29,2,33
10/28/2000,38,E.I.,Nelly,50,38,4
10/28/2000,39,Higher,Creed,39,7,52
10/28/2000,40,Go On,George Strait,44,40,10
10/28/2000,41,Absolutely (Story Of A Girl),Nine Days,36,6,26
10/28/2000,42,Desert Rose,Sting Featuring Cheb Mami,45,17,25
10/28/2000,43,If You're Gone,matchbox twenty,52,43,2
10/28/2000,44,Who Let The Dogs Out,Baha Men,40,40,15
10/28/2000,45,I Wanna Know,Joe,32,4,44
10/28/2000,46,Kiss This,Aaron Tippin,42,42,10
10/28/2000,47,He Loves U Not,Dream,59,47,5
10/28/2000,48,Breathe,Faith Hill,49,2,52
10/28/2000,49,What's Your Fantasy,Ludacris Featuring Shawnna,55,49,5
10/28/2000,50,Everything You Want,Vertical Horizon,47,1,41
10/21/2000,1,Come On Over Baby (All I Want Is You),Christina Aguilera,1,1,12
10/21/2000,2,Music,Madonna,2,1,11
10/21/2000,3,With Arms Wide Open,Creed,5,3,24
10/21/2000,4,Kryptonite,3 Doors Down,4,4,29
10/21/2000,5,Most Girls,P!nk,8,5,11
10/21/2000,6,Give Me Just One Night (Una Noche),98 Degrees,3,2,10
10/21/2000,7,Jumpin' Jumpin',Destiny's Child,6,3,24
10/21/2000,8,Doesn't Really Matter,Janet,7,1,19
10/21/2000,9,Bag Lady,Erykah Badu,9,6,10
10/21/2000,10,Incomplete,Sisqo,10,1,18
10/21/2000,11,Wonderful,Everclear,13,11,16
10/21/2000,12,(Hot S**t) Country Grammar,Nelly,11,7,26
10/21/2000,13,Bent,matchbox twenty,12,1,26
10/21/2000,14,Shake Ya Ass,Mystikal,14,14,11
10/21/2000,15,This I Promise You,'N Sync,19,15,4
10/21/2000,16,Liar,Profyle,16,16,6
10/21/2000,17,Case Of The Ex (Whatcha Gonna Do),Mya,17,17,10
10/21/2000,18,The Way You Love Me,Faith Hill,18,18,25
10/21/2000,19,No More,Ruff Endz,15,5,17
10/21/2000,20,Gotta Tell You,Samantha Mumba,25,20,7
10/21/2000,21,She Bangs,Ricky Martin,28,21,3
10/21/2000,22,Between Me And You,Ja Rule Featuring Christina Milian,27,22,6
10/21/2000,23,Independent Women Part I,Destiny's Child,33,23,5
10/21/2000,24,I Need You,LeAnn Rimes,21,11,22
10/21/2000,25,Shape Of My Heart,Backstreet Boys,39,25,2
10/21/2000,26,Don't Think I'm Not,Kandi,26,24,12
10/21/2000,27,Bounce With Me,Lil Bow Wow Featuring Xscape,22,20,10
10/21/2000,28,You're A God,Vertical Horizon,29,28,9
10/21/2000,29,He Wasn't Man Enough,Toni Braxton,23,2,32
10/21/2000,30,Back Here,BBMak,24,13,26
10/21/2000,31,Faded,SoulDecision Featuring Thrust,31,22,16
10/21/2000,32,I Wanna Know,Joe,20,4,43
10/21/2000,33,Pinch Me,Barenaked Ladies,37,33,7
10/21/2000,34,I Wish,R. Kelly,44,34,4
10/21/2000,35,It's My Life,Bon Jovi,34,33,11
10/21/2000,36,Absolutely (Story Of A Girl),Nine Days,30,6,25
10/21/2000,37,Dance With Me,Debelah Morgan,40,37,13
10/21/2000,38,Best Of Intentions,Travis Tritt,51,38,10
10/21/2000,39,Higher,Creed,32,7,51
10/21/2000,40,Who Let The Dogs Out,Baha Men,43,40,14
10/21/2000,41,The Little Girl,John Michael Montgomery,41,41,7
10/21/2000,42,Kiss This,Aaron Tippin,45,42,9
10/21/2000,43,Try Again,Aaliyah,36,1,32
10/21/2000,44,Go On,George Strait,46,44,9
10/21/2000,45,Desert Rose,Sting Featuring Cheb Mami,42,17,24
10/21/2000,46,That's The Way,Jo Dee Messina,48,25,18
10/21/2000,47,Everything You Want,Vertical Horizon,50,1,40
10/21/2000,48,It's Gonna Be Me,'N Sync,38,1,25
10/21/2000,49,Breathe,Faith Hill,49,2,51
10/21/2000,50,E.I.,Nelly,57,50,3
10/14/2000,1,Come On Over Baby (All I Want Is You),Christina Aguilera,11,1,11
10/14/2000,2,Music,Madonna,1,1,10
10/14/2000,3,Give Me Just One Night (Una Noche),98 Degrees,2,2,9
10/14/2000,4,Kryptonite,3 Doors Down,5,4,28
10/14/2000,5,With Arms Wide Open,Creed,7,5,23
10/14/2000,6,Jumpin' Jumpin',Destiny's Child,4,3,23
10/14/2000,7,Doesn't Really Matter,Janet,3,1,18
10/14/2000,8,Most Girls,P!nk,12,8,10
10/14/2000,9,Bag Lady,Erykah Badu,6,6,9
10/14/2000,10,Incomplete,Sisqo,8,1,17
10/14/2000,11,(Hot S**t) Country Grammar,Nelly,10,7,25
10/14/2000,12,Bent,matchbox twenty,9,1,25
10/14/2000,13,Wonderful,Everclear,13,11,15
10/14/2000,14,Shake Ya Ass,Mystikal,15,14,10
10/14/2000,15,No More,Ruff Endz,14,5,16
10/14/2000,16,Liar,Profyle,17,16,5
10/14/2000,17,Case Of The Ex (Whatcha Gonna Do),Mya,18,17,9
10/14/2000,18,The Way You Love Me,Faith Hill,23,18,24
10/14/2000,19,This I Promise You,'N Sync,31,19,3
10/14/2000,20,I Wanna Know,Joe,16,4,42
10/14/2000,21,I Need You,LeAnn Rimes,21,11,21
10/14/2000,22,Bounce With Me,Lil Bow Wow Featuring Xscape,20,20,9
10/14/2000,23,He Wasn't Man Enough,Toni Braxton,19,2,31
10/14/2000,24,Back Here,BBMak,22,13,25
10/14/2000,25,Gotta Tell You,Samantha Mumba,39,25,6
10/14/2000,26,Don't Think I'm Not,Kandi,24,24,11
10/14/2000,27,Between Me And You,Ja Rule Featuring Christina Milian,37,27,5
10/14/2000,28,She Bangs,Ricky Martin,38,28,2
10/14/2000,29,You're A God,Vertical Horizon,30,29,8
10/14/2000,30,Absolutely (Story Of A Girl),Nine Days,26,6,24
10/14/2000,31,Faded,SoulDecision Featuring Thrust,27,22,15
10/14/2000,32,Higher,Creed,29,7,50
10/14/2000,33,Independent Women Part I,Destiny's Child,49,33,4
10/14/2000,34,It's My Life,Bon Jovi,34,33,10
10/14/2000,35,Wifey,Next,25,7,21
10/14/2000,36,Try Again,Aaliyah,33,1,31
10/14/2000,37,Pinch Me,Barenaked Ladies,51,37,6
10/14/2000,38,It's Gonna Be Me,'N Sync,28,1,24
10/14/2000,39,Shape Of My Heart,Backstreet Boys,,39,1
10/14/2000,40,Dance With Me,Debelah Morgan,41,40,12
10/14/2000,41,The Little Girl,John Michael Montgomery,45,41,6
10/14/2000,42,Desert Rose,Sting Featuring Cheb Mami,32,17,23
10/14/2000,43,Who Let The Dogs Out,Baha Men,53,43,13
10/14/2000,44,I Wish,R. Kelly,54,44,3
10/14/2000,45,Kiss This,Aaron Tippin,47,45,8
10/14/2000,46,Go On,George Strait,46,46,8
10/14/2000,47,Let's Get Married,Jagged Edge,36,11,24
10/14/2000,48,That's The Way,Jo Dee Messina,35,25,17
10/14/2000,49,Breathe,Faith Hill,42,2,50
10/14/2000,50,Everything You Want,Vertical Horizon,40,1,39
10/7/2000,1,Music,Madonna,1,1,9
10/7/2000,2,Give Me Just One Night (Una Noche),98 Degrees,2,2,8
10/7/2000,3,Doesn't Really Matter,Janet,3,1,17
10/7/2000,4,Jumpin' Jumpin',Destiny's Child,4,3,22
10/7/2000,5,Kryptonite,3 Doors Down,5,5,27
10/7/2000,6,Bag Lady,Erykah Badu,34,6,8
10/7/2000,7,With Arms Wide Open,Creed,10,7,22
10/7/2000,8,Incomplete,Sisqo,7,1,16
10/7/2000,9,Bent,matchbox twenty,6,1,24
10/7/2000,10,(Hot S**t) Country Grammar,Nelly,8,7,24
10/7/2000,11,Come On Over Baby (All I Want Is You),Christina Aguilera,9,9,10
10/7/2000,12,Most Girls,P!nk,13,12,9
10/7/2000,13,Wonderful,Everclear,11,11,14
10/7/2000,14,No More,Ruff Endz,12,5,15
10/7/2000,15,Shake Ya Ass,Mystikal,15,15,9
10/7/2000,16,I Wanna Know,Joe,14,4,41
10/7/2000,17,Liar,Profyle,25,17,4
10/7/2000,18,Case Of The Ex (Whatcha Gonna Do),Mya,24,18,8
10/7/2000,19,He Wasn't Man Enough,Toni Braxton,17,2,30
10/7/2000,20,Bounce With Me,Lil Bow Wow Featuring Xscape,20,20,8
10/7/2000,21,I Need You,LeAnn Rimes,19,11,20
10/7/2000,22,Back Here,BBMak,16,13,24
10/7/2000,23,The Way You Love Me,Faith Hill,42,23,23
10/7/2000,24,Don't Think I'm Not,Kandi,28,24,10
10/7/2000,25,Wifey,Next,21,7,20
10/7/2000,26,Absolutely (Story Of A Girl),Nine Days,18,6,23
10/7/2000,27,Faded,SoulDecision Featuring Thrust,27,22,14
10/7/2000,28,It's Gonna Be Me,'N Sync,23,1,23
10/7/2000,29,Higher,Creed,26,7,49
10/7/2000,30,You're A God,Vertical Horizon,31,30,7
10/7/2000,31,This I Promise You,'N Sync,68,31,2
10/7/2000,32,Desert Rose,Sting Featuring Cheb Mami,30,17,22
10/7/2000,33,Try Again,Aaliyah,22,1,30
10/7/2000,34,It's My Life,Bon Jovi,33,33,9
10/7/2000,35,That's The Way,Jo Dee Messina,32,25,16
10/7/2000,36,Let's Get Married,Jagged Edge,29,11,23
10/7/2000,37,Between Me And You,Ja Rule Featuring Christina Milian,61,37,4
10/7/2000,38,She Bangs,Ricky Martin,,38,1
10/7/2000,39,Gotta Tell You,Samantha Mumba,49,39,5
10/7/2000,40,Everything You Want,Vertical Horizon,36,1,38
10/7/2000,41,Dance With Me,Debelah Morgan,41,41,11
10/7/2000,42,Breathe,Faith Hill,39,2,49
10/7/2000,43,Aaron's Party (Come Get It),Aaron Carter,37,35,7
10/7/2000,44,There You Go,P!nk,46,7,32
10/7/2000,45,The Little Girl,John Michael Montgomery,56,45,5
10/7/2000,46,Go On,George Strait,48,46,7
10/7/2000,47,Kiss This,Aaron Tippin,47,47,7
10/7/2000,48,Best Of Intentions,Travis Tritt,50,48,8
10/7/2000,49,Independent Women Part I,Destiny's Child,63,49,3
10/7/2000,50,Just Be A Man About It,Toni Braxton,38,32,11
9/30/2000,1,Music,Madonna,1,1,8
9/30/2000,2,Give Me Just One Night (Una Noche),98 Degrees,19,2,7
9/30/2000,3,Doesn't Really Matter,Janet,2,1,16
9/30/2000,4,Jumpin' Jumpin',Destiny's Child,3,3,21
9/30/2000,5,Kryptonite,3 Doors Down,6,5,26
9/30/2000,6,Bent,matchbox twenty,4,1,23
9/30/2000,7,Incomplete,Sisqo,5,1,15
9/30/2000,8,(Hot S**t) Country Grammar,Nelly,7,7,23
9/30/2000,9,Come On Over Baby (All I Want Is You),Christina Aguilera,9,9,9
9/30/2000,10,With Arms Wide Open,Creed,11,10,21
9/30/2000,11,Wonderful,Everclear,25,11,13
9/30/2000,12,No More,Ruff Endz,10,5,14
9/30/2000,13,Most Girls,P!nk,15,13,8
9/30/2000,14,I Wanna Know,Joe,8,4,40
9/30/2000,15,Shake Ya Ass,Mystikal,22,15,8
9/30/2000,16,Back Here,BBMak,17,13,23
9/30/2000,17,He Wasn't Man Enough,Toni Braxton,13,2,29
9/30/2000,18,Absolutely (Story Of A Girl),Nine Days,14,6,22
9/30/2000,19,I Need You,LeAnn Rimes,16,11,19
9/30/2000,20,Bounce With Me,Lil Bow Wow Featuring Xscape,20,20,7
9/30/2000,21,Wifey,Next,12,7,19
9/30/2000,22,Try Again,Aaliyah,23,1,29
9/30/2000,23,It's Gonna Be Me,'N Sync,18,1,22
9/30/2000,24,Case Of The Ex (Whatcha Gonna Do),Mya,31,24,7
9/30/2000,25,Liar,Profyle,32,25,3
9/30/2000,26,Higher,Creed,21,7,48
9/30/2000,27,Faded,SoulDecision Featuring Thrust,27,22,13
9/30/2000,28,Don't Think I'm Not,Kandi,33,28,9
9/30/2000,29,Let's Get Married,Jagged Edge,24,11,22
9/30/2000,30,Desert Rose,Sting Featuring Cheb Mami,26,17,21
9/30/2000,31,You're A God,Vertical Horizon,37,31,6
9/30/2000,32,That's The Way,Jo Dee Messina,28,25,15
9/30/2000,33,It's My Life,Bon Jovi,36,33,8
9/30/2000,34,Bag Lady,Erykah Badu,42,34,7
9/30/2000,35,Purest Of Pain (A Puro Dolor),Son By Four,39,26,26
9/30/2000,36,Everything You Want,Vertical Horizon,29,1,37
9/30/2000,37,Aaron's Party (Come Get It),Aaron Carter,35,35,6
9/30/2000,38,Just Be A Man About It,Toni Braxton,34,32,10
9/30/2000,39,Breathe,Faith Hill,38,2,48
9/30/2000,40,Lucky,Britney Spears,30,23,8
9/30/2000,41,Dance With Me,Debelah Morgan,48,41,10
9/30/2000,42,The Way You Love Me,Faith Hill,46,35,22
9/30/2000,43,I Will...But,SHeDAISY,44,43,12
9/30/2000,44,You Sang To Me,Marc Anthony,40,2,32
9/30/2000,45,Pinch Me,Barenaked Ladies,69,45,4
9/30/2000,46,There You Go,P!nk,41,7,31
9/30/2000,47,Kiss This,Aaron Tippin,52,47,6
9/30/2000,48,Go On,George Strait,53,48,6
9/30/2000,49,Gotta Tell You,Samantha Mumba,65,49,4
9/30/2000,50,Best Of Intentions,Travis Tritt,56,50,7
9/23/2000,1,Music,Madonna,1,1,7
9/23/2000,2,Doesn't Really Matter,Janet,2,1,15
9/23/2000,3,Jumpin' Jumpin',Destiny's Child,3,3,20
9/23/2000,4,Bent,matchbox twenty,4,1,22
9/23/2000,5,Incomplete,Sisqo,5,1,14
9/23/2000,6,Kryptonite,3 Doors Down,6,6,25
9/23/2000,7,(Hot S**t) Country Grammar,Nelly,7,7,22
9/23/2000,8,I Wanna Know,Joe,9,4,39
9/23/2000,9,Come On Over Baby (All I Want Is You),Christina Aguilera,11,9,8
9/23/2000,10,No More,Ruff Endz,8,5,13
9/23/2000,11,With Arms Wide Open,Creed,19,11,20
9/23/2000,12,Wifey,Next,10,7,18
9/23/2000,13,He Wasn't Man Enough,Toni Braxton,14,2,28
9/23/2000,14,Absolutely (Story Of A Girl),Nine Days,12,6,21
9/23/2000,15,Most Girls,P!nk,21,15,7
9/23/2000,16,I Need You,LeAnn Rimes,13,11,18
9/23/2000,17,Back Here,BBMak,18,13,22
9/23/2000,18,It's Gonna Be Me,'N Sync,15,1,21
9/23/2000,19,Give Me Just One Night (Una Noche),98 Degrees,26,19,6
9/23/2000,20,Bounce With Me,Lil Bow Wow Featuring Xscape,20,20,6
9/23/2000,21,Higher,Creed,17,7,47
9/23/2000,22,Shake Ya Ass,Mystikal,25,22,7
9/23/2000,23,Try Again,Aaliyah,16,1,28
9/23/2000,24,Let's Get Married,Jagged Edge,23,11,21
9/23/2000,25,Wonderful,Everclear,28,22,12
9/23/2000,26,Desert Rose,Sting Featuring Cheb Mami,24,17,20
9/23/2000,27,Faded,SoulDecision Featuring Thrust,22,22,12
9/23/2000,28,That's The Way,Jo Dee Messina,30,25,14
9/23/2000,29,Everything You Want,Vertical Horizon,27,1,36
9/23/2000,30,Lucky,Britney Spears,29,23,7
9/23/2000,31,Case Of The Ex (Whatcha Gonna Do),Mya,42,31,6
9/23/2000,32,Liar,Profyle,52,32,2
9/23/2000,33,Don't Think I'm Not,Kandi,36,33,8
9/23/2000,34,Just Be A Man About It,Toni Braxton,34,32,9
9/23/2000,35,Aaron's Party (Come Get It),Aaron Carter,35,35,5
9/23/2000,36,It's My Life,Bon Jovi,45,36,7
9/23/2000,37,You're A God,Vertical Horizon,41,37,5
9/23/2000,38,Breathe,Faith Hill,31,2,47
9/23/2000,39,Purest Of Pain (A Puro Dolor),Son By Four,32,26,25
9/23/2000,40,You Sang To Me,Marc Anthony,33,2,31
9/23/2000,41,There You Go,P!nk,39,7,30
9/23/2000,42,Bag Lady,Erykah Badu,48,41,6
9/23/2000,43,What About Now,Lonestar,37,30,16
9/23/2000,44,I Will...But,SHeDAISY,43,43,11
9/23/2000,45,Callin' Me,Lil' Zane Featuring 112,46,21,9
9/23/2000,46,The Way You Love Me,Faith Hill,,35,21
9/23/2000,47,It Must Be Love,Alan Jackson,40,37,14
9/23/2000,48,Dance With Me,Debelah Morgan,50,48,9
9/23/2000,49,What You Want,DMX Featuring Sisqo,55,49,13
9/23/2000,50,The Next Episode,Dr. Dre Featuring Snoop Dogg,47,23,18
9/16/2000,1,Music,Madonna,2,1,6
9/16/2000,2,Doesn't Really Matter,Janet,1,1,14
9/16/2000,3,Jumpin' Jumpin',Destiny's Child,3,3,19
9/16/2000,4,Bent,matchbox twenty,5,1,21
9/16/2000,5,Incomplete,Sisqo,4,1,13
9/16/2000,6,Kryptonite,3 Doors Down,6,6,24
9/16/2000,7,(Hot S**t) Country Grammar,Nelly,10,7,21
9/16/2000,8,No More,Ruff Endz,8,5,12
9/16/2000,9,I Wanna Know,Joe,9,4,38
9/16/2000,10,Wifey,Next,7,7,17
9/16/2000,11,Come On Over Baby (All I Want Is You),Christina Aguilera,18,11,7
9/16/2000,12,Absolutely (Story Of A Girl),Nine Days,11,6,20
9/16/2000,13,I Need You,LeAnn Rimes,12,11,17
9/16/2000,14,He Wasn't Man Enough,Toni Braxton,16,2,27
9/16/2000,15,It's Gonna Be Me,'N Sync,13,1,20
9/16/2000,16,Try Again,Aaliyah,14,1,27
9/16/2000,17,Higher,Creed,17,7,46
9/16/2000,18,Back Here,BBMak,15,13,21
9/16/2000,19,With Arms Wide Open,Creed,29,19,19
9/16/2000,20,Bounce With Me,Lil Bow Wow Featuring Xscape,24,20,5
9/16/2000,21,Most Girls,P!nk,27,21,6
9/16/2000,22,Faded,SoulDecision Featuring Thrust,22,22,11
9/16/2000,23,Let's Get Married,Jagged Edge,21,11,20
9/16/2000,24,Desert Rose,Sting Featuring Cheb Mami,19,17,19
9/16/2000,25,Shake Ya Ass,Mystikal,34,25,6
9/16/2000,26,Give Me Just One Night (Una Noche),98 Degrees,26,26,5
9/16/2000,27,Everything You Want,Vertical Horizon,20,1,35
9/16/2000,28,Wonderful,Everclear,25,22,11
9/16/2000,29,Lucky,Britney Spears,23,23,6
9/16/2000,30,That's The Way,Jo Dee Messina,28,25,13
9/16/2000,31,Breathe,Faith Hill,31,2,46
9/16/2000,32,Purest Of Pain (A Puro Dolor),Son By Four,30,26,24
9/16/2000,33,You Sang To Me,Marc Anthony,35,2,30
9/16/2000,34,Just Be A Man About It,Toni Braxton,32,32,8
9/16/2000,35,Aaron's Party (Come Get It),Aaron Carter,57,35,4
9/16/2000,36,Don't Think I'm Not,Kandi,42,36,7
9/16/2000,37,What About Now,Lonestar,36,30,15
9/16/2000,38,I Think I'm In Love With You,Jessica Simpson,38,21,12
9/16/2000,39,There You Go,P!nk,39,7,29
9/16/2000,40,It Must Be Love,Alan Jackson,37,37,13
9/16/2000,41,You're A God,Vertical Horizon,43,41,4
9/16/2000,42,Case Of The Ex (Whatcha Gonna Do),Mya,47,42,5
9/16/2000,43,I Will...But,SHeDAISY,45,43,10
9/16/2000,44,One Voice,Billy Gilman,40,38,14
9/16/2000,45,It's My Life,Bon Jovi,48,45,6
9/16/2000,46,Callin' Me,Lil' Zane Featuring 112,33,21,8
9/16/2000,47,The Next Episode,Dr. Dre Featuring Snoop Dogg,46,23,17
9/16/2000,48,Bag Lady,Erykah Badu,41,41,5
9/16/2000,49,The Light,Common,44,44,7
9/16/2000,50,Dance With Me,Debelah Morgan,54,50,8
9/9/2000,1,Doesn't Really Matter,Janet,1,1,13
9/9/2000,2,Music,Madonna,14,2,5
9/9/2000,3,Jumpin' Jumpin',Destiny's Child,3,3,18
9/9/2000,4,Incomplete,Sisqo,2,1,12
9/9/2000,5,Bent,matchbox twenty,4,1,20
9/9/2000,6,Kryptonite,3 Doors Down,7,6,23
9/9/2000,7,Wifey,Next,8,7,16
9/9/2000,8,No More,Ruff Endz,5,5,11
9/9/2000,9,I Wanna Know,Joe,6,4,37
9/9/2000,10,(Hot S**t) Country Grammar,Nelly,11,10,20
9/9/2000,11,Absolutely (Story Of A Girl),Nine Days,9,6,19
9/9/2000,12,I Need You,LeAnn Rimes,12,11,16
9/9/2000,13,It's Gonna Be Me,'N Sync,10,1,19
9/9/2000,14,Try Again,Aaliyah,13,1,26
9/9/2000,15,Back Here,BBMak,17,13,20
9/9/2000,16,He Wasn't Man Enough,Toni Braxton,15,2,26
9/9/2000,17,Higher,Creed,16,7,45
9/9/2000,18,Come On Over Baby (All I Want Is You),Christina Aguilera,23,18,6
9/9/2000,19,Desert Rose,Sting Featuring Cheb Mami,19,17,18
9/9/2000,20,Everything You Want,Vertical Horizon,18,1,34
9/9/2000,21,Let's Get Married,Jagged Edge,20,11,19
9/9/2000,22,Faded,SoulDecision Featuring Thrust,25,22,10
9/9/2000,23,Lucky,Britney Spears,26,23,5
9/9/2000,24,Bounce With Me,Lil Bow Wow Featuring Xscape,24,24,4
9/9/2000,25,Wonderful,Everclear,22,22,10
9/9/2000,26,Give Me Just One Night (Una Noche),98 Degrees,34,26,4
9/9/2000,27,Most Girls,P!nk,36,27,5
9/9/2000,28,That's The Way,Jo Dee Messina,31,25,12
9/9/2000,29,With Arms Wide Open,Creed,45,29,18
9/9/2000,30,Purest Of Pain (A Puro Dolor),Son By Four,28,26,23
9/9/2000,31,Breathe,Faith Hill,30,2,45
9/9/2000,32,Just Be A Man About It,Toni Braxton,32,32,7
9/9/2000,33,Callin' Me,Lil' Zane Featuring 112,21,21,7
9/9/2000,34,Shake Ya Ass,Mystikal,41,34,5
9/9/2000,35,You Sang To Me,Marc Anthony,29,2,29
9/9/2000,36,What About Now,Lonestar,35,30,14
9/9/2000,37,It Must Be Love,Alan Jackson,37,37,12
9/9/2000,38,I Think I'm In Love With You,Jessica Simpson,27,21,11
9/9/2000,39,There You Go,P!nk,33,7,28
9/9/2000,40,One Voice,Billy Gilman,38,38,13
9/9/2000,41,Bag Lady,Erykah Badu,42,41,4
9/9/2000,42,Don't Think I'm Not,Kandi,49,42,6
9/9/2000,43,You're A God,Vertical Horizon,55,43,3
9/9/2000,44,The Light,Common,46,44,6
9/9/2000,45,I Will...But,SHeDAISY,47,45,9
9/9/2000,46,The Next Episode,Dr. Dre Featuring Snoop Dogg,44,23,16
9/9/2000,47,Case Of The Ex (Whatcha Gonna Do),Mya,52,47,4
9/9/2000,48,It's My Life,Bon Jovi,51,48,5
9/9/2000,49,What'Chu Like,Da Brat Featuring Tyrese,39,26,15
9/9/2000,50,I Turn To You,Christina Aguilera,43,3,22
9/2/2000,1,Doesn't Really Matter,Janet,1,1,12
9/2/2000,2,Incomplete,Sisqo,2,1,11
9/2/2000,3,Jumpin' Jumpin',Destiny's Child,4,3,17
9/2/2000,4,Bent,matchbox twenty,3,1,19
9/2/2000,5,No More,Ruff Endz,7,5,10
9/2/2000,6,I Wanna Know,Joe,5,4,36
9/2/2000,7,Kryptonite,3 Doors Down,12,7,22
9/2/2000,8,Wifey,Next,19,8,15
9/2/2000,9,Absolutely (Story Of A Girl),Nine Days,8,6,18
9/2/2000,10,It's Gonna Be Me,'N Sync,6,1,18
9/2/2000,11,(Hot S**t) Country Grammar,Nelly,11,11,19
9/2/2000,12,I Need You,LeAnn Rimes,15,11,15
9/2/2000,13,Try Again,Aaliyah,9,1,25
9/2/2000,14,Music,Madonna,18,14,4
9/2/2000,15,He Wasn't Man Enough,Toni Braxton,13,2,25
9/2/2000,16,Higher,Creed,14,7,44
9/2/2000,17,Back Here,BBMak,16,13,19
9/2/2000,18,Everything You Want,Vertical Horizon,10,1,33
9/2/2000,19,Desert Rose,Sting Featuring Cheb Mami,17,17,17
9/2/2000,20,Let's Get Married,Jagged Edge,20,11,18
9/2/2000,21,Callin' Me,Lil' Zane Featuring 112,34,21,6
9/2/2000,22,Wonderful,Everclear,23,22,9
9/2/2000,23,Come On Over Baby (All I Want Is You),Christina Aguilera,29,23,5
9/2/2000,24,Bounce With Me,Lil Bow Wow Featuring Xscape,35,24,3
9/2/2000,25,Faded,SoulDecision Featuring Thrust,27,25,9
9/2/2000,26,Lucky,Britney Spears,28,26,4
9/2/2000,27,I Think I'm In Love With You,Jessica Simpson,21,21,10
9/2/2000,28,Purest Of Pain (A Puro Dolor),Son By Four,31,26,22
9/2/2000,29,You Sang To Me,Marc Anthony,26,2,28
9/2/2000,30,Breathe,Faith Hill,24,2,44
9/2/2000,31,That's The Way,Jo Dee Messina,25,25,11
9/2/2000,32,Just Be A Man About It,Toni Braxton,37,32,6
9/2/2000,33,There You Go,P!nk,22,7,27
9/2/2000,34,Give Me Just One Night (Una Noche),98 Degrees,39,34,3
9/2/2000,35,What About Now,Lonestar,30,30,13
9/2/2000,36,Most Girls,P!nk,52,36,4
9/2/2000,37,It Must Be Love,Alan Jackson,38,37,11
